path	line	enum	variant	role	declaration_path	declaration_line	resolution
demos/05-concurrency/channels.xr	17	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	21	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	25	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	43	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	59	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	84	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/channels.xr	91	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/select_and_scope.xr	77	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
demos/05-concurrency/shared_data.xr	38	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
stdlib/csv/csv.xr	234	CsvDelimiter	Exact	pattern-direct	stdlib/csv/csv.xr	9	same-module
stdlib/csv/csv.xr	246	CsvHeader	Explicit	pattern-direct	stdlib/csv/csv.xr	16	same-module
stdlib/http/http.xr	2202	Http2Error	ProtocolError	pattern-direct	stdlib/http2/http2.xr	107	import->module-export
stdlib/http/http.xr	2203	Http2Error	FramingError	pattern-direct	stdlib/http2/http2.xr	112	import->module-export
stdlib/http/http.xr	2204	Http2Error	CompressionError	pattern-direct	stdlib/http2/http2.xr	115	import->module-export
stdlib/http/http.xr	2205	Http2Error	ConnectionFailed	pattern-direct	stdlib/http2/http2.xr	110	import->module-export
stdlib/xml/xml.xr	62	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	74	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	83	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	114	XmlNode	Document	pattern-direct	stdlib/xml/xml.xr	42	same-module
stdlib/xml/xml.xr	115	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	123	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	124	XmlNode	Comment	pattern-direct	stdlib/xml/xml.xr	45	same-module
stdlib/xml/xml.xr	125	XmlNode	CData	pattern-direct	stdlib/xml/xml.xr	46	same-module
stdlib/xml/xml.xr	134	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	135	XmlNode	Document	pattern-direct	stdlib/xml/xml.xr	42	same-module
stdlib/xml/xml.xr	136	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	137	XmlNode	CData	pattern-direct	stdlib/xml/xml.xr	46	same-module
stdlib/xml/xml.xr	452	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	459	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	468	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	469	XmlNode	CData	pattern-direct	stdlib/xml/xml.xr	46	same-module
stdlib/xml/xml.xr	951	XmlNode	Document	pattern-direct	stdlib/xml/xml.xr	42	same-module
stdlib/xml/xml.xr	952	XmlNode	Element	pattern-direct	stdlib/xml/xml.xr	43	same-module
stdlib/xml/xml.xr	953	XmlNode	Text	pattern-direct	stdlib/xml/xml.xr	44	same-module
stdlib/xml/xml.xr	954	XmlNode	Comment	pattern-direct	stdlib/xml/xml.xr	45	same-module
stdlib/xml/xml.xr	955	XmlNode	CData	pattern-direct	stdlib/xml/xml.xr	46	same-module
stdlib/xml/xml.xr	956	XmlNode	ProcessingInstruction	pattern-direct	stdlib/xml/xml.xr	47	same-module
stdlib/yaml/yaml.xr	221	YamlValue	Boolean	pattern-direct	stdlib/yaml/yaml.xr	98	same-module
stdlib/yaml/yaml.xr	228	YamlValue	Integer	pattern-direct	stdlib/yaml/yaml.xr	99	same-module
stdlib/yaml/yaml.xr	235	YamlValue	Float	pattern-direct	stdlib/yaml/yaml.xr	100	same-module
stdlib/yaml/yaml.xr	242	YamlValue	String	pattern-direct	stdlib/yaml/yaml.xr	101	same-module
stdlib/yaml/yaml.xr	252	YamlValue	Sequence	pattern-direct	stdlib/yaml/yaml.xr	103	same-module
stdlib/yaml/yaml.xr	260	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
stdlib/yaml/yaml.xr	269	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
stdlib/yaml/yaml.xr	278	YamlValue	Sequence	pattern-direct	stdlib/yaml/yaml.xr	103	same-module
stdlib/yaml/yaml.xr	290	YamlValue	Sequence	pattern-direct	stdlib/yaml/yaml.xr	103	same-module
stdlib/yaml/yaml.xr	291	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
stdlib/yaml/yaml.xr	300	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
stdlib/yaml/yaml.xr	1174	YamlValue	Boolean	pattern-direct	stdlib/yaml/yaml.xr	98	same-module
stdlib/yaml/yaml.xr	1175	YamlValue	Integer	pattern-direct	stdlib/yaml/yaml.xr	99	same-module
stdlib/yaml/yaml.xr	1176	YamlValue	Float	pattern-direct	stdlib/yaml/yaml.xr	100	same-module
stdlib/yaml/yaml.xr	1177	YamlValue	String	pattern-direct	stdlib/yaml/yaml.xr	101	same-module
stdlib/yaml/yaml.xr	1178	YamlValue	Binary	pattern-direct	stdlib/yaml/yaml.xr	102	same-module
stdlib/yaml/yaml.xr	1179	YamlValue	Sequence	pattern-direct	stdlib/yaml/yaml.xr	103	same-module
stdlib/yaml/yaml.xr	1180	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
stdlib/yaml/yaml.xr	1181	YamlValue	Tagged	pattern-direct	stdlib/yaml/yaml.xr	105	same-module
stdlib/yaml/yaml.xr	1182	YamlValue	Alias	pattern-direct	stdlib/yaml/yaml.xr	106	same-module
stdlib/yaml/yaml.xr	1192	YamlValue	Sequence	pattern-direct	stdlib/yaml/yaml.xr	103	same-module
stdlib/yaml/yaml.xr	1193	YamlValue	Mapping	pattern-direct	stdlib/yaml/yaml.xr	104	same-module
tests/aot/basic/adt_match_static_tag_payload.xr	16	FastResult	Ok	pattern-direct	tests/aot/basic/adt_match_static_tag_payload.xr	2	same-module
tests/aot/basic/adt_match_static_tag_payload.xr	19	FastResult	Err	pattern-direct	tests/aot/basic/adt_match_static_tag_payload.xr	3	same-module
tests/aot/basic/generic_enum_tuple_payload.xr	14	DecodeResult	Ok	pattern-direct	tests/aot/basic/generic_enum_tuple_payload.xr	4	same-module
tests/aot/basic/generic_enum_tuple_payload.xr	18	DecodeResult	Err	pattern-direct	tests/aot/basic/generic_enum_tuple_payload.xr	5	same-module
tests/aot/basic/generic_enum_tuple_payload.xr	24	DecodeResult	Ok	pattern-direct	tests/aot/basic/generic_enum_tuple_payload.xr	4	same-module
tests/aot/basic/generic_enum_tuple_payload.xr	27	DecodeResult	Err	pattern-direct	tests/aot/basic/generic_enum_tuple_payload.xr	5	same-module
tests/aot/basic/try_catch.xr	24	AppErr	Bad	pattern-direct	tests/aot/basic/try_catch.xr	5	same-module
tests/aot/coro/await_timeout.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/await_timeout.xr	25	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/aot/coro/buffered_channel.xr	5	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_array_isolation.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_close_timeout_fanout.xr	34	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_explicit_transfer.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_recv_zero_null.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	19	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	23	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	31	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	40	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	44	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/channel_timeout.xr	64	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/deferred_go_channel_before_await.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/direct_suspend_call.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/dynamic_channel_send.xr	7	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/lazy_string_boundary.xr	7	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/rendezvous_channel.xr	11	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/scope.xr	28	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/scope.xr	46	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/scope.xr	47	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_close_wake.xr	17	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_close_wake.xr	28	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_close_wake.xr	32	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_send.xr	21	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_send.xr	25	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_send.xr	29	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/select_send.xr	32	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/task_cancel_status.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/try_recv_close.xr	8	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/try_recv_close.xr	12	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/try_recv_close.xr	18	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/typed_channel.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/coro/typed_channel.xr	19	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	13	PairResult	Pair	pattern-direct	tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	2	same-module
tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	16	FastResult	Ok	pattern-direct	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	2	same-module
tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	19	FastResult	Err	pattern-direct	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	3	same-module
tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	21	Payload	Item	pattern-direct	tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	10	same-module
tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	32	Outcome	Echo	pattern-direct	tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	10	same-module
tests/aot/filetests/cgen/imported_enum_guard.xr	5	ImportedGuardError	Failed	pattern-direct	tests/aot/filetests/cgen/_imported_enum_guard_lib.xr	2	import->module-export
tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	24	FsErr	Bad	pattern-direct	tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	2	same-module
tests/aot/filetests/link/freestanding_enum_payload_value.xr	16	FastResult	Ok	pattern-direct	tests/aot/filetests/link/freestanding_enum_payload_value.xr	2	same-module
tests/aot/filetests/link/freestanding_enum_payload_value.xr	19	FastResult	Err	pattern-direct	tests/aot/filetests/link/freestanding_enum_payload_value.xr	3	same-module
tests/aot/modules/coro_lib.xr	8	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/aot/modules/enum_payload_import_dep.xr	24	SharedResult	Ok	pattern-direct	tests/aot/modules/enum_payload_import_dep.xr	9	same-module
tests/aot/modules/enum_payload_import_dep.xr	25	SharedResult	Err	pattern-direct	tests/aot/modules/enum_payload_import_dep.xr	10	same-module
tests/aot/modules/import_enum_result.xr	8	FastResult	Ok	pattern-direct	tests/aot/modules/enum_result_lib.xr	4	import->module-export
tests/aot/modules/import_enum_result.xr	11	FastResult	Err	pattern-direct	tests/aot/modules/enum_result_lib.xr	5	import->module-export
tests/aot/modules/import_reexport_enum_error.xr	5	ReexportError	Invalid	pattern-catch	tests/aot/modules/reexport_enum_error_lib.xr	2	import->reexport->module-export
tests/aot/modules/imported_enum_payload_type.xr	7	MirroredResult	Ok	pattern-direct	tests/aot/modules/enum_payload_import_dep.xr	14	import->module-export
tests/aot/modules/imported_enum_payload_type.xr	8	MirroredResult	Err	pattern-direct	tests/aot/modules/enum_payload_import_dep.xr	15	import->module-export
tests/benchmarks/coro/chameneos/chameneos.xr	43	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/chameneos/chameneos.xr	54	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/chameneos/chameneos.xr	56	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/chameneos/chameneos.xr	71	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/concurrent_sieve/concurrent_sieve.xr	17	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/dining_philosophers/dining_philosophers.xr	33	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/fanout/fanout.xr	24	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/fanout/fanout.xr	34	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/pingpong/pingpong.xr	17	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/pipeline/pipeline.xr	22	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/producer_consumer/producer_consumer.xr	29	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/ring/ring.xr	21	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/skynet/skynet.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/skynet/skynet_channel.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/starvation/starvation.xr	25	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/thundering_herd/thundering_herd.xr	23	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/timeout_storm/timeout_storm.xr	16	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/timeout_storm/timeout_storm.xr	61	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/work_pool/work_pool.xr	25	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/work_pool_queue/work_pool_queue.xr	31	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/benchmarks/coro/work_pool_result_group/work_pool_result_group.xr	38	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/builtin_probes/channel.xr	3	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/builtin_probes/recv.xr	4	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/builtin_probes/taskresult.xr	4	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/compile_errors/concurrency/defer_suspend_indirect_rejected.xr	5	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/compile_errors/ownership/187_match_rejects_unknown_generic_variant.xr	9	Box	Full	pattern-direct	tests/compile_errors/ownership/187_match_rejects_unknown_generic_variant.xr	3	same-module
tests/coroutine_safety/01_channel_deep_copy.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/02_channel_const_share.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/04_closure_upvalue.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/06_producer_consumer.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/07_broadcast.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/08_pipeline.xr	9	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/09_long_running.xr	12	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/09_long_running.xr	19	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/coroutine_safety/09_long_running.xr	88	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/coroutine_safety/10_deadlock_detection.xr	13	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
