tree	path	start_codepoint	end_codepoint	line	receiver	variant	role	disposition	declaration_path	declaration_line	enum	resolution	review	evidence	source_sha256
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/direct_suspend_call.xr	79	96	3	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/dynamic_channel_send.xr	122	135	7	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/lazy_string_boundary.xr	149	162	7	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/rendezvous_channel.xr	185	202	11	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/scope.xr	319	346	20	ScopeAotErr	Msg	constructor	ACCEPT	tests/aot/coro/scope.xr	11	ScopeAotErr	same-module	reviewed	payload declaration tests/aot/coro/scope.xr:11	ac1bd20a5a2542b0f67ba0071440947a47277e5efad9846c72dfde38d47716a7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/scope.xr	508	521	28	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/scope.xr	783	797	46	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	b3f1e4df764326a1bef8702f889809ed1cc25f50d6cc0cd004816263715a2c4a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/scope.xr	821	835	47	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	743fb0e6b961e36cd77a64c8158ef42d2891d9b589c18c67d27b2d1eb6184d60
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_close_wake.xr	354	371	17	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_close_wake.xr	522	539	28	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_close_wake.xr	591	604	32	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_send.xr	350	363	21	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_send.xr	407	420	25	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_send.xr	464	477	29	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/select_send.xr	523	536	32	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/task_cancel_status.xr	84	101	3	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/try_recv_close.xr	116	129	8	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/try_recv_close.xr	173	186	12	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/try_recv_close.xr	259	272	18	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/typed_channel.xr	173	190	9	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/coro/typed_channel.xr	388	405	19	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/_imported_enum_guard_lib.xr	133	164	6	ImportedGuardError	Failed	constructor	ACCEPT	tests/aot/filetests/cgen/_imported_enum_guard_lib.xr	2	ImportedGuardError	same-module	reviewed	payload declaration tests/aot/filetests/cgen/_imported_enum_guard_lib.xr:2	5654f73f8756be75fae22bd13131e9cc2fac5784cbe0d995fed9698823b349aa
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	93	116	7	PairResult	Pair	constructor	ACCEPT	tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	2	PairResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr:2	bb7fb6dd740970e01c05dfa0cce810f3bb767ceb47c7f25ab5dedd71eede0a1f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	198	226	13	PairResult	Pair	pattern-direct	ACCEPT	tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr	2	PairResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_multi_payload_aggregate.xr:2	8768c38ceff90f825c4967c4f6128f30888649e9a158b3cadd05710fc8dad64c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	116	133	8	FastResult	Ok	constructor	ACCEPT	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	2	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_static_tag_payload.xr:2	9a44ede5e692d0952e3577fec42c77e7facda38f04d4ff1152d4782e560cec9c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	151	168	10	FastResult	Err	constructor	ACCEPT	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	3	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_static_tag_payload.xr:3	3383531fe0915d0af8a443219cad01ca49f8fa84106b7926495d98bdac7bde2d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	255	275	16	FastResult	Ok	pattern-direct	ACCEPT	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	2	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_static_tag_payload.xr:2	1ef0b321ef20a4b9e88996314048ce6a0b1af88401bc5395b5d7fa7e4a79be0c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	328	348	19	FastResult	Err	pattern-direct	ACCEPT	tests/aot/filetests/cgen/adt_match_static_tag_payload.xr	3	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_match_static_tag_payload.xr:3	deb0b66e4fbe9a526f553a9f0ba47ddfeabd2ed238f85642817401dc8c989b40
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	177	197	15	Payload	Item	constructor	ACCEPT	tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	10	Payload	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr:10	0a315fabe7c108a760ad1ff674a24815573e0807dc4cc8fd7c401e9ca89830f0
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	276	293	21	Payload	Item	pattern-direct	ACCEPT	tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr	10	Payload	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_payload_class_exact_type_check.xr:10	9f8bdd22ceaf3cb315a3aef15cf7d054781fd41b7946a8d7844d50bf26b51850
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/adt_print_multi_payload_boxed.xr	93	116	7	PairResult	Pair	constructor	ACCEPT	tests/aot/filetests/cgen/adt_print_multi_payload_boxed.xr	2	PairResult	same-module	reviewed	payload declaration tests/aot/filetests/cgen/adt_print_multi_payload_boxed.xr:2	bb7fb6dd740970e01c05dfa0cce810f3bb767ceb47c7f25ab5dedd71eede0a1f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	273	311	24	Outcome	Echo	constructor	ACCEPT	tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	10	Outcome	same-module	reviewed	payload declaration tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr:10	098dab15248efebc191a4d6b127e2640def54086ad5508859bf6da4f03c6a570
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	425	464	32	Outcome	Echo	pattern-direct	ACCEPT	tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr	10	Outcome	same-module	reviewed	payload declaration tests/aot/filetests/cgen/coro_transitive_enum_owned_result.xr:10	71351cb39290f093e3f38b95422c4902f2f58807d38f6ca7eca9014c3ade5457
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/imported_enum_guard.xr	182	213	5	ImportedGuardError	Failed	pattern-direct	ACCEPT	tests/aot/filetests/cgen/_imported_enum_guard_lib.xr	2	ImportedGuardError	import->module-export	reviewed	payload declaration tests/aot/filetests/cgen/_imported_enum_guard_lib.xr:2	5654f73f8756be75fae22bd13131e9cc2fac5784cbe0d995fed9698823b349aa
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/cgen/map_get_payload_enum_direct_return.xr	192	207	11	Item	Number	constructor	ACCEPT	tests/aot/filetests/cgen/map_get_payload_enum_direct_return.xr	3	Item	same-module	reviewed	payload declaration tests/aot/filetests/cgen/map_get_payload_enum_direct_return.xr:3	dca9080097351c256bdfd97096f362205b01f5a099ee5f1292ce0824f440aeaa
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/core_language_runtime_boundary.xr	106	125	10	LangErr	Msg	constructor	ACCEPT	tests/aot/filetests/link/core_language_runtime_boundary.xr	2	LangErr	same-module	reviewed	payload declaration tests/aot/filetests/link/core_language_runtime_boundary.xr:2	010453bcd27c19378bffadef6fd6c91e64d9fd03caa97c173fe3600e9eaa1fb6
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	136	148	12	FsErr	Bad	constructor	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	2	FsErr	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr:2	6d27ff4be72c0e90ec6c139fe82f721735eb37411d20feac71e8389250b9cf56
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	391	406	24	FsErr	Bad	pattern-direct	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr	2	FsErr	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_error_channel.xr:2	1c773cc81e689d32d2443b3f60f504434d88c74fffc63cf8e7cbb9a06f534d7f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_untyped_catch_reject.xr	89	101	7	FsErr	Bad	constructor	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_untyped_catch_reject.xr	2	FsErr	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_untyped_catch_reject.xr:2	6d27ff4be72c0e90ec6c139fe82f721735eb37411d20feac71e8389250b9cf56
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_value.xr	112	129	8	FastResult	Ok	constructor	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_value.xr	2	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_value.xr:2	9a44ede5e692d0952e3577fec42c77e7facda38f04d4ff1152d4782e560cec9c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_value.xr	147	164	10	FastResult	Err	constructor	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_value.xr	3	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_value.xr:3	3383531fe0915d0af8a443219cad01ca49f8fa84106b7926495d98bdac7bde2d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_value.xr	266	286	16	FastResult	Ok	pattern-direct	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_value.xr	2	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_value.xr:2	1ef0b321ef20a4b9e88996314048ce6a0b1af88401bc5395b5d7fa7e4a79be0c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/filetests/link/freestanding_enum_payload_value.xr	339	359	19	FastResult	Err	pattern-direct	ACCEPT	tests/aot/filetests/link/freestanding_enum_payload_value.xr	3	FastResult	same-module	reviewed	payload declaration tests/aot/filetests/link/freestanding_enum_payload_value.xr:3	deb0b66e4fbe9a526f553a9f0ba47ddfeabd2ed238f85642817401dc8c989b40
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/coro_lib.xr	163	176	8	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	356	399	19	SharedResult	Ok	constructor	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	9	SharedResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:9	bc9bc4c6247f440d854d6c0474e10c7d45cce18f6a0c2600914d810a1ffa9b9a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	402	446	19	SharedResult	Err	constructor	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	10	SharedResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:10	ce7f25bc3a025fd78222d08ea8789c05ed0f87195d64235895a068fd516819d3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	419	445	19	SharedError	Invalid	constructor	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	3	SharedError	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:3	371df9be4b41e536dd0ca6fad8349ebf56bdcabc820427ec9675c87e2adec28a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	545	567	24	SharedResult	Ok	pattern-direct	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	9	SharedResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:9	45351f556e28c57d9f108cc7a2514b6b1b1c9eeb3d18c1bf63ccb0b428f90663
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	572	596	24	MirroredResult	Ok	constructor	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	14	MirroredResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:14	6cf2cec7ba979af1fec38511c596a7b288e0ef82bcadfbc43e55da1490ec5f57
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	605	628	25	SharedResult	Err	pattern-direct	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	10	SharedResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:10	1c0b715bdc0ddedf3892721d5a156d57530f641aae7705613cd9d7d76139767b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_payload_import_dep.xr	632	657	25	MirroredResult	Err	constructor	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	15	MirroredResult	same-module	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:15	444908efee1913506f2c3087e246c882b6658e25e3fd2c788aa837c736e8b444
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_result_lib.xr	199	216	10	FastResult	Ok	constructor	ACCEPT	tests/aot/modules/enum_result_lib.xr	4	FastResult	same-module	reviewed	payload declaration tests/aot/modules/enum_result_lib.xr:4	9a44ede5e692d0952e3577fec42c77e7facda38f04d4ff1152d4782e560cec9c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/enum_result_lib.xr	234	251	12	FastResult	Err	constructor	ACCEPT	tests/aot/modules/enum_result_lib.xr	5	FastResult	same-module	reviewed	payload declaration tests/aot/modules/enum_result_lib.xr:5	3383531fe0915d0af8a443219cad01ca49f8fa84106b7926495d98bdac7bde2d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/import_enum_result.xr	218	238	8	FastResult	Ok	pattern-direct	ACCEPT	tests/aot/modules/enum_result_lib.xr	4	FastResult	import->module-export	reviewed	payload declaration tests/aot/modules/enum_result_lib.xr:4	1ef0b321ef20a4b9e88996314048ce6a0b1af88401bc5395b5d7fa7e4a79be0c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/import_enum_result.xr	291	311	11	FastResult	Err	pattern-direct	ACCEPT	tests/aot/modules/enum_result_lib.xr	5	FastResult	import->module-export	reviewed	payload declaration tests/aot/modules/enum_result_lib.xr:5	deb0b66e4fbe9a526f553a9f0ba47ddfeabd2ed238f85642817401dc8c989b40
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/import_reexport_enum_error.xr	119	158	5	ReexportError	Invalid	pattern-catch	ACCEPT	tests/aot/modules/reexport_enum_error_lib.xr	2	ReexportError	import->reexport->module-export	reviewed	payload declaration tests/aot/modules/reexport_enum_error_lib.xr:2	0da3f4621f333341b40d488e5e672263403de30bd0b75648979568d47a5a8c22
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/imported_enum_payload_type.xr	312	336	7	MirroredResult	Ok	pattern-direct	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	14	MirroredResult	import->module-export	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:14	6cf2cec7ba979af1fec38511c596a7b288e0ef82bcadfbc43e55da1490ec5f57
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/imported_enum_payload_type.xr	352	377	8	MirroredResult	Err	pattern-direct	ACCEPT	tests/aot/modules/enum_payload_import_dep.xr	15	MirroredResult	import->module-export	reviewed	payload declaration tests/aot/modules/enum_payload_import_dep.xr:15	444908efee1913506f2c3087e246c882b6658e25e3fd2c788aa837c736e8b444
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/modules/reexport_enum_error_lib.xr	95	124	6	ReexportError	Invalid	constructor	ACCEPT	tests/aot/modules/reexport_enum_error_lib.xr	2	ReexportError	same-module	reviewed	payload declaration tests/aot/modules/reexport_enum_error_lib.xr:2	067d8ab0aaa6d7f4a70ec7f3c75f8341e24407532822606a3340abe071d0798c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/aot/negative/coro_try_catch.xr	121	134	9	AppErr	Bad	constructor	ACCEPT	tests/aot/negative/coro_try_catch.xr	2	AppErr	same-module	reviewed	payload declaration tests/aot/negative/coro_try_catch.xr:2	149c984cd18aa216b9c4bd572e49af9247a770386b79f8802e9694830ad6aecb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/chameneos/chameneos.xr	1354	1371	43	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/chameneos/chameneos.xr	1678	1695	54	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	83269e69ac264112c74d2260cff9bc12df5f814d4993ef72a882b9da00f3973a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/chameneos/chameneos.xr	1761	1779	56	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	6e22071057cb1b8fa547b575e6c69f9bc92e6352a1f8d456a35b9a641a16c057
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/chameneos/chameneos.xr	2252	2267	71	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	439c8ed1cba7e3adbd4a55c4a8e263f701c93dadabe32542173cdf3e4316dd17
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/concurrent_sieve/concurrent_sieve.xr	375	392	17	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/dining_philosophers/dining_philosophers.xr	788	805	33	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/fanout/fanout.xr	529	546	24	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/benchmarks/coro/fanout/fanout.xr	705	721	34	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	5fb29936777481e32de2ee4976b22ae8b18b2f04ee52f6cb42ed17dd8ab9dfa3
